,# Disease ID,Disease Name,Gene ID
594,C0002871,Anemia,PARP1
595,C0002871,Anemia,CSF2
596,C0002871,Anemia,CSF3
597,C0002871,Anemia,AGT
598,C0002871,Anemia,EPO
599,C0002871,Anemia,GSR
600,C0002871,Anemia,SLC40A1
601,C0002871,Anemia,HP
602,C0002871,Anemia,IFNA2
603,C0002871,Anemia,IGF2
604,C0002871,Anemia,IL2
605,C0002871,Anemia,IL3
606,C0002871,Anemia,ASPG
607,C0002871,Anemia,MTHFR
608,C0002871,Anemia,SLC25A37
609,C0002871,Anemia,ATP7A
610,C0002871,Anemia,PRL
611,C0002871,Anemia,PTH
612,C0002871,Anemia,HAMP
613,C0002871,Anemia,REN
614,C0002871,Anemia,SOD2
615,C0002871,Anemia,TNF
616,C0002871,Anemia,TYMS
617,C0002871,Anemia,TNFRSF10A
618,C0002871,Anemia,ATG5
619,C0206698,Cholangiocarcinoma,MSLN
620,C0206698,Cholangiocarcinoma,EGFR
621,C0206698,Cholangiocarcinoma,ERBB2
622,C0206698,Cholangiocarcinoma,FGFR2
623,C0206698,Cholangiocarcinoma,GNAS
624,C0206698,Cholangiocarcinoma,IDH1
625,C0206698,Cholangiocarcinoma,IDH2
626,C0206698,Cholangiocarcinoma,IL6
627,C0206698,Cholangiocarcinoma,KRAS
628,C0206698,Cholangiocarcinoma,SMAD4
629,C0206698,Cholangiocarcinoma,NOS2
630,C0206698,Cholangiocarcinoma,PEG3
631,C0206698,Cholangiocarcinoma,RNF43
632,C0206698,Cholangiocarcinoma,PBRM1
633,C0206698,Cholangiocarcinoma,PRKACA
634,C0206698,Cholangiocarcinoma,PRKACB
635,C0206698,Cholangiocarcinoma,PTGS2
636,C0206698,Cholangiocarcinoma,PTPN3
637,C0206698,Cholangiocarcinoma,KMT2C
638,C0206698,Cholangiocarcinoma,ROBO2
639,C0206698,Cholangiocarcinoma,SLC5A5
640,C0206698,Cholangiocarcinoma,TP53
641,C0206698,Cholangiocarcinoma,ARID1A
642,C0206698,Cholangiocarcinoma,BAP1
643,C0206754,Neuroendocrine Tumors,CDKN1B
644,C0206754,Neuroendocrine Tumors,DAXX
645,C0206754,Neuroendocrine Tumors,MEN1
646,C0206754,Neuroendocrine Tumors,ATRX
647,C0206754,Neuroendocrine Tumors,PTHLH
648,C0206754,Neuroendocrine Tumors,BRAF
649,C0206754,Neuroendocrine Tumors,SSTR1
650,C0206754,Neuroendocrine Tumors,SSTR2
651,C0206754,Neuroendocrine Tumors,SSTR3
652,C0206754,Neuroendocrine Tumors,TYMS
653,C0024530,Malaria,CDH13
654,C0024530,Malaria,TIRAP
655,C0024530,Malaria,CISH
656,C0024530,Malaria,CR1
657,C0024530,Malaria,CRP
658,C0024530,Malaria,FCGR2B
659,C0024530,Malaria,ACKR1
661,C0024530,Malaria,NCR3
662,C0024530,Malaria,ABO
663,C0024530,Malaria,GYPA
664,C0024530,Malaria,GYPC
665,C0024530,Malaria,HP
666,C0024530,Malaria,ICAM1
667,C0024530,Malaria,LTBR
668,C0024530,Malaria,NOS2
669,C0024530,Malaria,ATP2B4
670,C0024530,Malaria,SLC4A1
671,C0024530,Malaria,TNF
672,C0024530,Malaria,ZNF804A
673,C0024530,Malaria,CD36
674,C0598608,Hyperhomocysteinemia,SLC46A1
675,C0598608,Hyperhomocysteinemia,DES
676,C0598608,Hyperhomocysteinemia,GNMT
677,C0598608,Hyperhomocysteinemia,PYCARD
678,C0598608,Hyperhomocysteinemia,MTHFR
679,C0598608,Hyperhomocysteinemia,MTRR
680,C0598608,Hyperhomocysteinemia,NPHS1
681,C0598608,Hyperhomocysteinemia,PON1
682,C0598608,Hyperhomocysteinemia,TNF
683,C0598608,Hyperhomocysteinemia,CASP1
684,C0598608,Hyperhomocysteinemia,CBS
685,C0019693,HIV Infections,ALYREF
686,C0019693,HIV Infections,PSME3
687,C0019693,HIV Infections,NUTF2
688,C0019693,HIV Infections,CDKN1A
689,C0019693,HIV Infections,SIGMAR1
690,C0019693,HIV Infections,EMG1
691,C0019693,HIV Infections,IPO7
692,C0019693,HIV Infections,CCT7
693,C0019693,HIV Infections,PRPF8
694,C0019693,HIV Infections,HSPH1
695,C0019693,HIV Infections,SF3A3
696,C0019693,HIV Infections,COPS6
697,C0019693,HIV Infections,RAB32
698,C0019693,HIV Infections,CLIC1
699,C0019693,HIV Infections,CCR3
700,C0019693,HIV Infections,CX3CR1
701,C0019693,HIV Infections,GADD45A
702,C0019693,HIV Infections,EIF4A1
703,C0019693,HIV Infections,EIF4EBP1
704,C0019693,HIV Infections,ALB
705,C0019693,HIV Infections,FCER2
706,C0019693,HIV Infections,CCT5
707,C0019693,HIV Infections,PSME4
708,C0019693,HIV Infections,SIRT1
709,C0019693,HIV Infections,GTF3A
710,C0019693,HIV Infections,HDGF
711,C0019693,HIV Infections,CD209
712,C0019693,HIV Infections,HLA-B
713,C0019693,HIV Infections,HLA-C
714,C0019693,HIV Infections,HP
715,C0019693,HIV Infections,BIRC2
716,C0019693,HIV Infections,BIRC3
717,C0019693,HIV Infections,HSPA9
718,C0019693,HIV Infections,HSPB1
719,C0019693,HIV Infections,HSP90AA1
720,C0019693,HIV Infections,HSP90AB1
721,C0019693,HIV Infections,HSPD1
722,C0019693,HIV Infections,APOA1
723,C0019693,HIV Infections,IFNG
724,C0019693,HIV Infections,IL2
725,C0019693,HIV Infections,IL2RA
726,C0019693,HIV Infections,IL4R
727,C0019693,HIV Infections,CXCR1
728,C0019693,HIV Infections,IL10
729,C0019693,HIV Infections,ILF2
730,C0019693,HIV Infections,EIF6
731,C0019693,HIV Infections,KIR3DL1
732,C0019693,HIV Infections,KPNB1
733,C0019693,HIV Infections,ARHGAP4
734,C0019693,HIV Infections,ARHGDIA
735,C0019693,HIV Infections,ARHGDIB
736,C0019693,HIV Infections,LYN
737,C0019693,HIV Infections,MAZ
738,C0019693,HIV Infections,MBL2
739,C0019693,HIV Infections,MDM2
740,C0019693,HIV Infections,NUP88
741,C0019693,HIV Infections,ODC1
742,C0019693,HIV Infections,SERPINA1
743,C0019693,HIV Infections,PPIB
744,C0019693,HIV Infections,PSMA4
745,C0019693,HIV Infections,PSMA5
746,C0019693,HIV Infections,PSMA6
747,C0019693,HIV Infections,PSMB4
748,C0019693,HIV Infections,PSMB10
749,C0019693,HIV Infections,PSMC3
750,C0019693,HIV Infections,PSMC5
751,C0019693,HIV Infections,PSMD3
752,C0019693,HIV Infections,PSMD8
753,C0019693,HIV Infections,PSMD13
754,C0019693,HIV Infections,PSME1
755,C0019693,HIV Infections,PSME2
756,C0019693,HIV Infections,PTCH1
757,C0019693,HIV Infections,BAX
758,C0019693,HIV Infections,RAN
759,C0019693,HIV Infections,RANBP1
760,C0019693,HIV Infections,CCL2
761,C0019693,HIV Infections,CCL3
762,C0019693,HIV Infections,CCL3L1
763,C0019693,HIV Infections,CCL11
764,C0019693,HIV Infections,CXCL12
765,C0019693,HIV Infections,SFPQ
766,C0019693,HIV Infections,SRSF1
767,C0019693,HIV Infections,ARAP3
768,C0019693,HIV Infections,SLC11A1
769,C0019693,HIV Infections,SNRPD3
770,C0019693,HIV Infections,SRF
771,C0019693,HIV Infections,TAF9
772,C0019693,HIV Infections,CCT3
773,C0019693,HIV Infections,DNAJC7
774,C0019693,HIV Infections,U2AF1
775,C0019693,HIV Infections,YY1
776,C0019693,HIV Infections,GRPEL1
777,C0019693,HIV Infections,TRIM5
778,C0019693,HIV Infections,EIF3B
779,C0019693,HIV Infections,SRSF9
780,C0019693,HIV Infections,RAB11B
781,C0019693,HIV Infections,CD28
782,C0019693,HIV Infections,BAG3
783,C0019693,HIV Infections,PSMD6
784,C0019693,HIV Infections,CDC42
785,C0038013,Ankylosing spondylitis,MICA
787,C0038013,Ankylosing spondylitis,ANTXR2
788,C0038013,Ankylosing spondylitis,IL23R
789,C0038013,Ankylosing spondylitis,ANO6
790,C0038013,Ankylosing spondylitis,KIF21B
791,C0038013,Ankylosing spondylitis,HLA-A
792,C0038013,Ankylosing spondylitis,HLA-B
793,C0038013,Ankylosing spondylitis,IL12B
794,C0038013,Ankylosing spondylitis,ERAP1
795,C0038013,Ankylosing spondylitis,PTGER4
796,C0038013,Ankylosing spondylitis,CARD9
797,C0038013,Ankylosing spondylitis,IL1R2
798,C0038013,Ankylosing spondylitis,RUNX3
799,C0038013,Ankylosing spondylitis,TBKBP1
800,C0010606,Adenoid Cystic Carcinoma,SRCAP
801,C0010606,Adenoid Cystic Carcinoma,MORF4L1
802,C0010606,Adenoid Cystic Carcinoma,CREBBP
803,C0010606,Adenoid Cystic Carcinoma,VCAN
804,C0010606,Adenoid Cystic Carcinoma,DAPK1
805,C0010606,Adenoid Cystic Carcinoma,JAG1
806,C0010606,Adenoid Cystic Carcinoma,MARK2
807,C0010606,Adenoid Cystic Carcinoma,EN1
808,C0010606,Adenoid Cystic Carcinoma,EP300
809,C0010606,Adenoid Cystic Carcinoma,FANCA
810,C0010606,Adenoid Cystic Carcinoma,FAT1
811,C0010606,Adenoid Cystic Carcinoma,JMJD1C
812,C0010606,Adenoid Cystic Carcinoma,FGFR4
813,C0010606,Adenoid Cystic Carcinoma,FOXO3
814,C0010606,Adenoid Cystic Carcinoma,KDM6B
815,C0010606,Adenoid Cystic Carcinoma,MLC1
816,C0010606,Adenoid Cystic Carcinoma,DTX4
817,C0010606,Adenoid Cystic Carcinoma,MGA
818,C0010606,Adenoid Cystic Carcinoma,RBFOX2
820,C0010606,Adenoid Cystic Carcinoma,BRD1
821,C0010606,Adenoid Cystic Carcinoma,ASPM
822,C0010606,Adenoid Cystic Carcinoma,GAS2
823,C0010606,Adenoid Cystic Carcinoma,GAS6
824,C0010606,Adenoid Cystic Carcinoma,MYCBP
825,C0010606,Adenoid Cystic Carcinoma,CNTN6
826,C0010606,Adenoid Cystic Carcinoma,PCSK1N
827,C0010606,Adenoid Cystic Carcinoma,KANSL1
828,C0010606,Adenoid Cystic Carcinoma,SETD2
829,C0010606,Adenoid Cystic Carcinoma,UHRF1
830,C0010606,Adenoid Cystic Carcinoma,GUCY1A1
831,C0010606,Adenoid Cystic Carcinoma,H1-4
832,C0010606,Adenoid Cystic Carcinoma,HRAS
833,C0010606,Adenoid Cystic Carcinoma,IGFBP2
834,C0010606,Adenoid Cystic Carcinoma,AQP1
835,C0010606,Adenoid Cystic Carcinoma,INSRR
836,C0010606,Adenoid Cystic Carcinoma,ITGB4
837,C0010606,Adenoid Cystic Carcinoma,KRT5
838,C0010606,Adenoid Cystic Carcinoma,KRT15
839,C0010606,Adenoid Cystic Carcinoma,MARCKS
840,C0010606,Adenoid Cystic Carcinoma,MYB
841,C0010606,Adenoid Cystic Carcinoma,MYBL1
842,C0010606,Adenoid Cystic Carcinoma,MYCN
843,C0010606,Adenoid Cystic Carcinoma,ATM
844,C0010606,Adenoid Cystic Carcinoma,NFIB
845,C0010606,Adenoid Cystic Carcinoma,NOTCH1
846,C0010606,Adenoid Cystic Carcinoma,IRX4
847,C0010606,Adenoid Cystic Carcinoma,ISYNA1
848,C0010606,Adenoid Cystic Carcinoma,DTL
849,C0010606,Adenoid Cystic Carcinoma,GINS2
850,C0010606,Adenoid Cystic Carcinoma,PDZK1
851,C0010606,Adenoid Cystic Carcinoma,ARID4B
852,C0010606,Adenoid Cystic Carcinoma,SERPINF1
853,C0010606,Adenoid Cystic Carcinoma,PIK3CA
854,C0010606,Adenoid Cystic Carcinoma,BCL11A
856,C0010606,Adenoid Cystic Carcinoma,MIER2
857,C0010606,Adenoid Cystic Carcinoma,ATRX
858,C0010606,Adenoid Cystic Carcinoma,IL17RD
859,C0010606,Adenoid Cystic Carcinoma,BCOR
860,C0010606,Adenoid Cystic Carcinoma,FBXW7
861,C0010606,Adenoid Cystic Carcinoma,MAML3
862,C0010606,Adenoid Cystic Carcinoma,CMTR2
863,C0010606,Adenoid Cystic Carcinoma,PRKDC
864,C0010606,Adenoid Cystic Carcinoma,ERBIN
865,C0010606,Adenoid Cystic Carcinoma,MAP2K2
866,C0010606,Adenoid Cystic Carcinoma,PTEN
867,C0010606,Adenoid Cystic Carcinoma,SLC24A3
868,C0010606,Adenoid Cystic Carcinoma,PYGB
869,C0010606,Adenoid Cystic Carcinoma,KMT2C
870,C0010606,Adenoid Cystic Carcinoma,CCND1
871,C0010606,Adenoid Cystic Carcinoma,BCORL1
872,C0010606,Adenoid Cystic Carcinoma,NSD1
873,C0010606,Adenoid Cystic Carcinoma,ST3GAL4
874,C0010606,Adenoid Cystic Carcinoma,XAGE1A
875,C0010606,Adenoid Cystic Carcinoma,SMARCA2
876,C0010606,Adenoid Cystic Carcinoma,SMARCE1
877,C0010606,Adenoid Cystic Carcinoma,SON
878,C0010606,Adenoid Cystic Carcinoma,SOX4
879,C0010606,Adenoid Cystic Carcinoma,SOX11
880,C0010606,Adenoid Cystic Carcinoma,BRCA1
881,C0010606,Adenoid Cystic Carcinoma,TOP2A
882,C0010606,Adenoid Cystic Carcinoma,TP53
883,C0010606,Adenoid Cystic Carcinoma,KDM6A
884,C0010606,Adenoid Cystic Carcinoma,KAT6A
885,C0010606,Adenoid Cystic Carcinoma,EFHD1
886,C0010606,Adenoid Cystic Carcinoma,WNT5B
887,C0010606,Adenoid Cystic Carcinoma,NETO2
888,C0010606,Adenoid Cystic Carcinoma,SMC1A
889,C0010606,Adenoid Cystic Carcinoma,ARID1A
890,C0010606,Adenoid Cystic Carcinoma,H2AC16
891,C0010606,Adenoid Cystic Carcinoma,ARID5B
892,C0010606,Adenoid Cystic Carcinoma,FGF16
893,C0010606,Adenoid Cystic Carcinoma,MAGI1
894,C0010606,Adenoid Cystic Carcinoma,FOXP2
895,C0010606,Adenoid Cystic Carcinoma,HOMER3
896,C0010606,Adenoid Cystic Carcinoma,ESPL1
897,C0010606,Adenoid Cystic Carcinoma,MAGI2
898,C0010606,Adenoid Cystic Carcinoma,TLK1
899,C0010606,Adenoid Cystic Carcinoma,CDH1
900,C3495559,Juvenile arthritis,MYZAP
901,C3495559,Juvenile arthritis,PLK2
902,C3495559,Juvenile arthritis,WASF3
903,C3495559,Juvenile arthritis,FAXDC2
904,C3495559,Juvenile arthritis,BTG3
905,C3495559,Juvenile arthritis,PACSIN2
906,C3495559,Juvenile arthritis,ADCY7
907,C3495559,Juvenile arthritis,CLU
908,C3495559,Juvenile arthritis,ANKRD9
909,C3495559,Juvenile arthritis,CREM
911,C3495559,Juvenile arthritis,CMTM2
912,C3495559,Juvenile arthritis,CTLA4
913,C3495559,Juvenile arthritis,SIK1
914,C3495559,Juvenile arthritis,RASGEF1B
915,C3495559,Juvenile arthritis,CAMSAP1
916,C3495559,Juvenile arthritis,DAPK1
917,C3495559,Juvenile arthritis,GADD45A
918,C3495559,Juvenile arthritis,DDIT3
919,C3495559,Juvenile arthritis,HBEGF
920,C3495559,Juvenile arthritis,DUSP1
921,C3495559,Juvenile arthritis,DUSP2
922,C3495559,Juvenile arthritis,DUSP4
923,C3495559,Juvenile arthritis,EGF
924,C3495559,Juvenile arthritis,EGR1
926,C3495559,Juvenile arthritis,ELF2
927,C3495559,Juvenile arthritis,APOBEC3A
928,C3495559,Juvenile arthritis,CTTN
929,C3495559,Juvenile arthritis,C9orf72
930,C3495559,Juvenile arthritis,ETV6
931,C3495559,Juvenile arthritis,FCGR1A
932,C3495559,Juvenile arthritis,JMJD1C
933,C3495559,Juvenile arthritis,R3HDM2
934,C3495559,Juvenile arthritis,TNIK
935,C3495559,Juvenile arthritis,BLTP3B
936,C3495559,Juvenile arthritis,AVL9
937,C3495559,Juvenile arthritis,TTLL5
938,C3495559,Juvenile arthritis,STAB1
939,C3495559,Juvenile arthritis,FOS
940,C3495559,Juvenile arthritis,FOSB
941,C3495559,Juvenile arthritis,FOSL2
942,C3495559,Juvenile arthritis,MAFF
943,C3495559,Juvenile arthritis,ALOX12
944,C3495559,Juvenile arthritis,TNFAIP8
945,C3495559,Juvenile arthritis,SIPA1L1
946,C3495559,Juvenile arthritis,FOXP1
947,C3495559,Juvenile arthritis,GMPR
948,C3495559,Juvenile arthritis,GNG11
949,C3495559,Juvenile arthritis,GP1BB
950,C3495559,Juvenile arthritis,NEAT1
951,C3495559,Juvenile arthritis,CXCL1
952,C3495559,Juvenile arthritis,H2AC8
953,C3495559,Juvenile arthritis,NRG1
954,C3495559,Juvenile arthritis,HSPA6
955,C3495559,Juvenile arthritis,TREML1
956,C3495559,Juvenile arthritis,IGF1R
957,C3495559,Juvenile arthritis,LILRA5
958,C3495559,Juvenile arthritis,IL1RN
959,C3495559,Juvenile arthritis,AQP9
960,C3495559,Juvenile arthritis,ITGA2B
961,C3495559,Juvenile arthritis,ITGB5
962,C3495559,Juvenile arthritis,JUN
963,C3495559,Juvenile arthritis,AREG
964,C3495559,Juvenile arthritis,KCNJ15
965,C3495559,Juvenile arthritis,KRAS
966,C3495559,Juvenile arthritis,LPP
967,C3495559,Juvenile arthritis,SMAD3
968,C3495559,Juvenile arthritis,MAP2
969,C3495559,Juvenile arthritis,MSN
970,C3495559,Juvenile arthritis,RERE
971,C3495559,Juvenile arthritis,NR4A2
972,C3495559,Juvenile arthritis,OLR1
973,C3495559,Juvenile arthritis,OSM
974,C3495559,Juvenile arthritis,MEX3C
975,C3495559,Juvenile arthritis,MS4A4A
976,C3495559,Juvenile arthritis,WWOX
977,C3495559,Juvenile arthritis,PER1
978,C3495559,Juvenile arthritis,PGM5
979,C3495559,Juvenile arthritis,PLAUR
980,C3495559,Juvenile arthritis,PLOD2
981,C3495559,Juvenile arthritis,RBM47
982,C3495559,Juvenile arthritis,FAM20A
983,C3495559,Juvenile arthritis,ACP3
984,C3495559,Juvenile arthritis,ETNK1
985,C3495559,Juvenile arthritis,MAPK1
986,C3495559,Juvenile arthritis,PROS1
987,C3495559,Juvenile arthritis,ZFAND3
989,C3495559,Juvenile arthritis,SLC2A3
990,C3495559,Juvenile arthritis,SLC11A1
991,C3495559,Juvenile arthritis,STAT3
992,C3495559,Juvenile arthritis,STIM1
993,C3495559,Juvenile arthritis,TCF7L2
994,C3495559,Juvenile arthritis,BTG1
995,C3495559,Juvenile arthritis,TFDP1
996,C3495559,Juvenile arthritis,TFPI
997,C3495559,Juvenile arthritis,THBS1
998,C3495559,Juvenile arthritis,TNFAIP6
999,C3495559,Juvenile arthritis,TUBB2A
1000,C3495559,Juvenile arthritis,C8B
1001,C3495559,Juvenile arthritis,UBE2E1
1002,C3495559,Juvenile arthritis,RNF103
1003,C3495559,Juvenile arthritis,CXCR4
1004,C3495559,Juvenile arthritis,CALD1
1005,C3495559,Juvenile arthritis,NR4A3
1006,C3495559,Juvenile arthritis,NDEL1
1007,C3495559,Juvenile arthritis,DYSF
1008,C3495559,Juvenile arthritis,H2BC8
1009,C3495559,Juvenile arthritis,SH3BGRL2
1010,C3495559,Juvenile arthritis,MAD1L1
1011,C3495559,Juvenile arthritis,C2orf88
1012,C3495559,Juvenile arthritis,MAML2
1013,C3495559,Juvenile arthritis,ACRBP
1014,C3495559,Juvenile arthritis,AOPEP
1016,C3495559,Juvenile arthritis,SLC22A16
1017,C3495559,Juvenile arthritis,TNFRSF10C
1018,C3495559,Juvenile arthritis,CD8B
1019,C3495559,Juvenile arthritis,CD14
1020,C3495559,Juvenile arthritis,CD83
1021,C3495559,Juvenile arthritis,KLF4
1022,C3495559,Juvenile arthritis,B4GALT5
1023,C3495559,Juvenile arthritis,PCYT1B
1024,C3495559,Juvenile arthritis,UBE3C
1025,C3495559,Juvenile arthritis,MTSS1
1026,C3495559,Juvenile arthritis,FCHSD2
1027,C3495559,Juvenile arthritis,RHOBTB1
1028,C0027659,"Neoplasms, Experimental",TOB1
1029,C0027659,"Neoplasms, Experimental",CDK4
1030,C0027659,"Neoplasms, Experimental",NQO1
1031,C0027659,"Neoplasms, Experimental",AHR
1032,C0027659,"Neoplasms, Experimental",ENO2
1033,C0027659,"Neoplasms, Experimental",ERBB2
1034,C0027659,"Neoplasms, Experimental",F2R
1035,C0027659,"Neoplasms, Experimental",PUF60
1036,C0027659,"Neoplasms, Experimental",ABL1
1037,C0027659,"Neoplasms, Experimental",HGF
1038,C0027659,"Neoplasms, Experimental",POLR1H
1039,C0027659,"Neoplasms, Experimental",HRAS
1040,C0027659,"Neoplasms, Experimental",HRH2
1041,C0027659,"Neoplasms, Experimental",IFNG
1042,C0027659,"Neoplasms, Experimental",IL2
1043,C0027659,"Neoplasms, Experimental",IL12A
1044,C0027659,"Neoplasms, Experimental",IL12B
1045,C0027659,"Neoplasms, Experimental",KIF11
1046,C0027659,"Neoplasms, Experimental",KRAS
1047,C0027659,"Neoplasms, Experimental",ARNT
1048,C0027659,"Neoplasms, Experimental",MIR34B
1049,C0027659,"Neoplasms, Experimental",NRAS
1050,C0027659,"Neoplasms, Experimental",PCNA
1051,C0027659,"Neoplasms, Experimental",PRNP
1052,C0027659,"Neoplasms, Experimental",MIR506
1053,C0027659,"Neoplasms, Experimental",CCND1
1054,C0027659,"Neoplasms, Experimental",RELA
1055,C0027659,"Neoplasms, Experimental",BCR
1056,C0027659,"Neoplasms, Experimental",SPARC
1057,C0027659,"Neoplasms, Experimental",SPP1
1058,C0027659,"Neoplasms, Experimental",BSG
1059,C0027659,"Neoplasms, Experimental",TNF
1060,C0027659,"Neoplasms, Experimental",VEGFA
1061,C0027659,"Neoplasms, Experimental",URI1
1062,C0027659,"Neoplasms, Experimental",TNFSF10
1063,C0027658,"Neoplasms, Germ Cell and Embryonal",DMRT1
1064,C0027658,"Neoplasms, Germ Cell and Embryonal",PHC1
1065,C0027658,"Neoplasms, Germ Cell and Embryonal",ERCC1
1066,C0027658,"Neoplasms, Germ Cell and Embryonal",ERCC4
1067,C0027658,"Neoplasms, Germ Cell and Embryonal",DPPA3
1068,C0027658,"Neoplasms, Germ Cell and Embryonal",KITLG
1069,C0027658,"Neoplasms, Germ Cell and Embryonal",POU5F1
1070,C0027658,"Neoplasms, Germ Cell and Embryonal",ATF7IP
1071,C0027658,"Neoplasms, Germ Cell and Embryonal",SCNN1A
1072,C0027658,"Neoplasms, Germ Cell and Embryonal",SLC2A3
1073,C0027658,"Neoplasms, Germ Cell and Embryonal",NANOG
1074,C0027658,"Neoplasms, Germ Cell and Embryonal",CD9
1075,C0027658,"Neoplasms, Germ Cell and Embryonal",GDF3
1077,C0002171,Alopecia Areata,CTLA4
1078,C0002171,Alopecia Areata,RAET1L
1079,C0002171,Alopecia Areata,PRDX5
1080,C0002171,Alopecia Areata,CXCR3
1081,C0002171,Alopecia Areata,IL2RA
1082,C0002171,Alopecia Areata,CXCL10
1083,C0002171,Alopecia Areata,CXCL9
1084,C0002171,Alopecia Areata,STX17
1085,C0002171,Alopecia Areata,IKZF4
1086,C0002171,Alopecia Areata,ULBP3
1088,C0002170,Alopecia,ABCC2
1089,C0002170,Alopecia,CRH
1090,C0002170,Alopecia,PARP1
1091,C0002170,Alopecia,SASH1
1092,C0002170,Alopecia,BRD4
1093,C0002170,Alopecia,AR
1094,C0002170,Alopecia,MTHFR
1095,C0002170,Alopecia,ZDHHC13
1096,C0002170,Alopecia,HR
1097,C0002170,Alopecia,SRD5A2
1098,C0002170,Alopecia,SUPV3L1
1099,C0002170,Alopecia,VDR
1100,C0002170,Alopecia,ZFP36
1101,C0002170,Alopecia,TNFRSF10A
1102,C0428977,Bradycardia,UTS2
1103,C0428977,Bradycardia,NISCH
1104,C0428977,Bradycardia,CHRM2
1105,C0428977,Bradycardia,ADORA1
1106,C0428977,Bradycardia,CRH
1107,C0428977,Bradycardia,CYP2D6
1108,C0428977,Bradycardia,DRD2
1109,C0428977,Bradycardia,AGT
1110,C0428977,Bradycardia,EDN1
1111,C0428977,Bradycardia,EDN2
1112,C0428977,Bradycardia,EDN3
1113,C0428977,Bradycardia,GCG
1114,C0428977,Bradycardia,GNAI2
1115,C0428977,Bradycardia,GNRH1
1116,C0428977,Bradycardia,HTR1A
1117,C0428977,Bradycardia,KNG1
1118,C0428977,Bradycardia,LHB
1119,C0428977,Bradycardia,NTS
1120,C0428977,Bradycardia,PDYN
1121,C0428977,Bradycardia,POMC
1122,C0428977,Bradycardia,PRL
1123,C0428977,Bradycardia,TAC1
1124,C0428977,Bradycardia,TACR1
1125,C0428977,Bradycardia,TRH
1126,C0009447,Common Variable Immunodeficiency,TNFRSF13C
1127,C0009447,Common Variable Immunodeficiency,CR2
1128,C0009447,Common Variable Immunodeficiency,TNFRSF13B
1129,C0009447,Common Variable Immunodeficiency,ICOS
1130,C0009447,Common Variable Immunodeficiency,NFKB1
1131,C0009447,Common Variable Immunodeficiency,NFKB2
1132,C0009447,Common Variable Immunodeficiency,PRKCD
1133,C0009447,Common Variable Immunodeficiency,TNFSF12
1134,C0009447,Common Variable Immunodeficiency,CD19
1135,C0009447,Common Variable Immunodeficiency,MS4A1
1136,C0009447,Common Variable Immunodeficiency,CD81
1137,C0009447,Common Variable Immunodeficiency,LRBA
1138,C0017658,Glomerulonephritis,ADM
1139,C0017658,Glomerulonephritis,DES
1140,C0017658,Glomerulonephritis,CFD
1141,C0017658,Glomerulonephritis,AGT
1142,C0017658,Glomerulonephritis,ESR1
1143,C0017658,Glomerulonephritis,ALB
1144,C0017658,Glomerulonephritis,CXCR3
1145,C0017658,Glomerulonephritis,IFNG
1146,C0017658,Glomerulonephritis,IL1B
1147,C0017658,Glomerulonephritis,IL2
1148,C0017658,Glomerulonephritis,IL2RA
1149,C0017658,Glomerulonephritis,IL6
1150,C0017658,Glomerulonephritis,CXCL8
1151,C0017658,Glomerulonephritis,IL10
1152,C0017658,Glomerulonephritis,IL18
1153,C0017658,Glomerulonephritis,JUND
1154,C0017658,Glomerulonephritis,MIR100
1155,C0017658,Glomerulonephritis,MIR10B
1156,C0017658,Glomerulonephritis,NGF
1157,C0017658,Glomerulonephritis,NPHS1
1158,C0017658,Glomerulonephritis,POMC
1159,C0017658,Glomerulonephritis,PPARG
1160,C0017658,Glomerulonephritis,CCL1
1161,C0017658,Glomerulonephritis,CCL2
1162,C0017658,Glomerulonephritis,CCL3
1163,C0017658,Glomerulonephritis,CCL4
1164,C0017658,Glomerulonephritis,CCL5
1165,C0017658,Glomerulonephritis,CCL7
1166,C0017658,Glomerulonephritis,TNF
1167,C0017658,Glomerulonephritis,WT1
1168,C0001973,"Alcoholic Intoxication, Chronic",MBNL2
1169,C0001973,"Alcoholic Intoxication, Chronic",GPHN
1170,C0001973,"Alcoholic Intoxication, Chronic",CHRNA3
1171,C0001973,"Alcoholic Intoxication, Chronic",CHRNA5
1172,C0001973,"Alcoholic Intoxication, Chronic",ADH1B
1173,C0001973,"Alcoholic Intoxication, Chronic",ADH1C
1174,C0001973,"Alcoholic Intoxication, Chronic",COMT
1176,C0001973,"Alcoholic Intoxication, Chronic",CYP2E1
1177,C0001973,"Alcoholic Intoxication, Chronic",ALDH2
1178,C0001973,"Alcoholic Intoxication, Chronic",CDK20
1179,C0001973,"Alcoholic Intoxication, Chronic",FSHB
1180,C0001973,"Alcoholic Intoxication, Chronic",GABBR1
1181,C0001973,"Alcoholic Intoxication, Chronic",GABRA2
1182,C0001973,"Alcoholic Intoxication, Chronic",GABRG2
1183,C0001973,"Alcoholic Intoxication, Chronic",GATA4
